Method,quantity,LB_days,FH_hours,N_params,window,lambda_ridge,refit_every,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_rolling_6m,GHI,1.0,0.5,27000,6m,10.0,336,40.01696334409134,0.6612252113204132,0.09165096745134566,0.2954582919043626,0.9374444414682112,0.8616554275253613,0.713096405912937,0.7805251626133151,0.7850923320172045
Persistence_P,GHI,1.0,0.5,0,6m,,336,56.11718557585476,0.9272592118507231,-0.3136877491698215,0.3428961072675032,0.8769817878737316,1.0,1.0,1.0,1.0
ELM_rolling_6m,GHI,1.0,1.0,27000,6m,10.0,336,51.731633623108145,0.854794005238795,0.12871954753258338,0.37515845364492223,0.8954581855780366,0.6368909552124018,0.5522570298168346,0.643231538207907,0.6107931744123811
Persistence_P,GHI,1.0,1.0,0,6m,,336,93.67311021874329,1.5478191477658545,-0.5613684864849593,0.5890466029931415,0.6572262720895583,1.0,1.0,1.0,1.0
ELM_rolling_6m,GHI,1.0,3.0,27000,6m,10.0,336,68.52318056460498,1.1322511945641638,0.2024015204366891,0.47528437770980253,0.8165774727364048,0.46402367272168604,0.4076091201142516,0.4483130389219889,0.4399819439193089
Persistence_P,GHI,1.0,3.0,0,6m,,336,168.11002792429704,2.777786704690997,-0.8886167770414145,1.0242675226504456,-0.10398935993331637,1.0,1.0,1.0,1.0
ELM_rolling_6m,GHI,1.0,6.0,27000,6m,50.0,336,66.8345655886934,1.1043491575034026,0.19840949409253808,0.45055624268487543,0.8255062378462296,0.19459238276578378,0.25002829022147643,0.319813669172651,0.2548114473866371
Persistence_P,GHI,1.0,6.0,0,6m,,336,267.30801354315133,4.41689681005763,0.374855001594187,2.3153847868093385,-1.7912684338994946,1.0,1.0,1.0,1.0
ELM_rolling_6m,GHI,1.0,10.0,27000,6m,100.0,336,66.01374379243985,1.090786207685915,0.2015174220274828,0.46139046711977294,0.82976597262172,0.06956494404545019,0.11876065043099983,0.16901717041758504,0.11911425496467835
Persistence_P,GHI,1.0,10.0,0,6m,,336,555.8553574173457,9.184744304845855,4.69564207336959,6.632514026293529,-11.069832377895008,1.0,1.0,1.0,1.0
