Method,quantity,LB_days,FH_hours,N_params,window,lambda_ridge,lambda_bc,refit_every,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_rolling_1m,PAC,1.0,0.5,27000,1m,10.0,0.75,336,371.61371889007995,0.1353892043022015,-0.005327249177850243,0.07871505183279841,0.9526399094974662,0.48101059011297304,0.6581441352872285,0.7854935772402495,0.6415494342134836
Persistence_P,PAC,1.0,0.5,0,1m,,,336,564.6388062516118,0.20571360746550554,-0.0006175238903751921,0.16364515345558384,0.8906621594252359,1.0,1.0,1.0,1.0
ELM_rolling_1m,PAC,1.0,1.0,27000,1m,10.0,0.75,336,470.29473971707483,0.17134144236650095,-0.006464588416293022,0.101137695838623,0.9241476065749101,0.34353491312710543,0.4826079190721639,0.6017050432500118,0.47594929181642703
Persistence_P,PAC,1.0,1.0,0,1m,,,336,974.4861638848329,0.3550323888093524,-0.006639383671006423,0.2944029616029239,0.6743280151140731,1.0,1.0,1.0,1.0
ELM_rolling_1m,PAC,1.0,3.0,27000,1m,10.0,1.0,336,624.4815197294228,0.2275159709122705,0.00028007652084875446,0.13822548453477176,0.8662578722392235,0.19529111348049005,0.2727430375849464,0.34138643092340765,0.269806860662948
Persistence_P,PAC,1.0,3.0,0,1m,,,336,2289.6332212877355,0.8341770075117322,-0.11711759691016711,0.7077919833181797,-0.797880749437242,1.0,1.0,1.0,1.0
ELM_rolling_1m,PAC,1.0,6.0,27000,1m,10.0,1.0,336,701.8740198224818,0.25571220930156596,0.0036105321946973135,0.1571182243390365,0.8310542073203553,0.154048366457107,0.21701887562892777,0.2726041010814093,0.21455711438914804
Persistence_P,PAC,1.0,6.0,0,1m,,,336,3234.1611658821294,1.1782947845458311,-0.47613307757216794,1.0199278833819003,-2.5871733354980195,1.0,1.0,1.0,1.0
ELM_rolling_1m,PAC,1.0,10.0,27000,1m,10.0,1.0,336,704.0015994679685,0.25648734568822124,0.0029881616213645527,0.15825183409086876,0.8300284094977753,0.15331699711304123,0.2155191665663229,0.27093835456482096,0.2132581727480617
Persistence_P,PAC,1.0,10.0,0,1m,,,336,3266.5382419772964,1.1900906530709463,-0.9327600691294154,1.0321871486576863,-2.6593549775166507,1.0,1.0,1.0,1.0
