Method,quantity,LB_days,FH_hours,N_params,window,lambda_ridge,lambda_bc,refit_every,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_rolling_6m,PAC,1.0,0.5,27000,6m,25.0,0.75,336,1001.164220744434,0.4183467753005213,-0.008085953547292949,0.19849406137112888,0.9342779124210521,0.8285101006044259,0.8541957259996956,0.8786581967687718,0.8537880077909644
Persistence_P,PAC,1.0,0.5,0,6m,,,336,1172.054823351798,0.4897551726929038,-0.00021732197195218733,0.2395795310477456,0.9099265989095293,1.0,1.0,1.0,1.0
ELM_rolling_6m,PAC,1.0,1.0,27000,6m,25.0,0.75,336,1218.547909544963,0.5091827873435925,-0.010047255446453499,0.25112063795007794,0.9026387980695938,0.6622976937429103,0.7154423640004103,0.7685907007071452,0.7154435861501552
Persistence_P,PAC,1.0,1.0,0,6m,,,336,1703.2090505955337,0.711703434077466,-0.0003280273210753594,0.3791658046261559,0.8097885653863187,1.0,1.0,1.0,1.0
ELM_rolling_6m,PAC,1.0,3.0,27000,6m,50.0,0.75,336,1695.0644499762395,0.7083001288707949,-0.01997030680465977,0.3669504940746021,0.8116033656371098,0.41279518823098654,0.47114081786197454,0.5188930508125602,0.46760968563517374
Persistence_P,PAC,1.0,3.0,0,6m,,,336,3597.7872977943207,1.5033724568485565,-0.0009196268938369658,0.8889408223171166,0.15126584992755576,1.0,1.0,1.0,1.0
ELM_rolling_6m,PAC,1.0,6.0,27000,6m,100.0,1.0,336,1902.7431277073526,0.7950808021382483,0.03421670503027488,0.4409874508990957,0.7626107585145613,0.2923223556501479,0.34509874071253244,0.3878288578604067,0.341749984741029
Persistence_P,PAC,1.0,6.0,0,6m,,,336,5513.619446361119,2.303922641087095,-0.0012706146186461326,1.5085656036066928,-0.9933074214712811,1.0,1.0,1.0,1.0
ELM_rolling_6m,PAC,1.0,10.0,27000,6m,100.0,1.0,336,1917.4421473139726,0.8012229387878543,0.030792572102140942,0.44552818804130284,0.7589288456687698,0.2312797674412298,0.29919950951534324,0.34718734734356604,0.2925555414333797
Persistence_P,PAC,1.0,10.0,0,6m,,,336,6408.573832289803,2.677888543619978,-0.00037723499131814823,1.9263604117663058,-1.692920255249347,1.0,1.0,1.0,1.0
