Method,LB_days,FH_hours,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
NeuralProphet_classic,1.0,0.5,1772.5206570650419,0.3719724263980424,0.004731847327730035,0.26402065260126817,0.8354136345024905,1.1044423667489227,1.07238910890152,1.0491720614611377,1.075334512370527
NeuralProphet_classic,1.0,1.0,1955.540819416054,0.41038013329732037,0.011920395504189508,0.2977600643016811,0.7996704497283762,0.7909978333758418,0.813966328431888,0.8344801514140012,0.8131481044072437
NeuralProphet_classic,1.0,3.0,2783.2279050234474,0.5840744551685768,0.017656437921013936,0.4248970015273491,0.5942030442029986,0.5260848660374015,0.5650318630868594,0.6106505334737056,0.5672557541993222
NeuralProphet_classic,1.0,6.0,3000.2448484351266,0.6296165585503186,0.004399268916391116,0.4366240536957335,0.5284533736821933,0.39600929765065856,0.44358368588535696,0.4890052597941784,0.44286608111006465
NeuralProphet_classic,1.0,10.0,2986.541988466226,0.6267409440682485,0.006742675649920292,0.4408906722286102,0.5327508773830907,0.4102116719475098,0.44586611869614595,0.48662653949032736,0.44756811004466107
