Method,LB_days,FH_hours,N_params,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
BLEND_opti,1.0,0.5,0,2336.296300016973,0.46498296652126975,-0.00849941813920412,0.3193886263151989,0.6837301496328285,0.9702233461445703,0.9783878767840827,0.9962061476011194,0.9816057901765908
Persistence_P,1.0,0.5,0,2387.9039749514013,0.47525421926695166,-3.9810100538269435e-06,0.32919082764228563,0.669603325302881,1.0,1.0,1.0,1.0
Persistence_Pcyclic,1.0,0.5,0,3148.303749527443,0.6265933036638682,-0.03534557230450425,0.4220313895069782,0.425678328975023,1.282026575678401,1.318438171112604,1.3308312128900666,1.3104319865603573
BLEND_opti,1.0,6.0,0,2926.1543201978443,0.582379861790107,-0.06783281918810989,0.40054786930214387,0.5038689551771167,0.34810409712191537,0.41493331308083403,0.4603700820381008,0.40780249741361674
Persistence_P,1.0,6.0,0,7052.107478359526,1.4035505066247895,-0.33607811980788954,1.150655429263337,-1.8816404773989976,1.0,1.0,1.0,1.0
Persistence_Pcyclic,1.0,6.0,0,3148.303749527443,0.6265933036638682,-0.03534557230450425,0.4220313895069782,0.425678328975023,0.36677477789955554,0.44643445369891144,0.4979760201971311,0.43706175059853264
