Method,quantity,LB_days,FH_hours,N_params,window,lambda_ridge,lambda_bc,constraints,gamma1,gamma2,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_rolling_3m_c1,PAC,1.0,0.5,864,3m,10.0,1.0,c1,10.0,0.0,3543.7847044627674,1.4354055838310102,1.0203033017842296,1.2366481973770285,-0.5708839832745527,3.2114929733014352,2.468360886489632,2.115271366922233,2.5983750755711
Persistence_P,PAC,1.0,0.5,0,3m,,,c1,10.0,0.0,1435.6833815749465,0.5815217668079182,-0.00048072891755390984,0.38506956348895455,0.7421739472804368,1.0,1.0,1.0,1.0
ELM_rolling_3m_c1,PAC,1.0,6.0,864,3m,10.0,0.75,c1,10.0,0.0,3352.550775399898,1.3579465188801672,0.78927583595967,1.2060180907839484,-0.40591861490890624,1.0111577679510713,0.816886114095833,0.7305158751285112,0.8528532523918052
Persistence_P,PAC,1.0,6.0,0,3m,,,c1,10.0,0.0,4104.06140776509,1.662344965164703,-0.6555614634166798,1.1927101081641558,-1.1068671597302466,1.0,1.0,1.0,1.0
