Method,quantity,LB_days,FH_hours,N_params,window,lambda_ridge,lambda_bc,constraints,gamma1,gamma2,refit_every,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_rolling_1m_both,PAC,1.0,0.5,864,1m,25.0,1.0,both,10.0,10.0,48,2126.332887212489,0.8612684894611908,-0.11453005746950275,0.6201847031903133,0.43444875128192073,1.6105783525736976,1.4810597618535495,1.4140929801113666,1.5019103648462044
Persistence_P,PAC,1.0,0.5,0,1m,,,both,10.0,10.0,48,1435.6833815749465,0.5815217668079182,-0.00048072891755390984,0.38506956348895455,0.7421739472804368,1.0,1.0,1.0,1.0
ELM_rolling_1m_both,PAC,1.0,6.0,864,1m,25.0,1.0,both,300.0,300.0,48,2787.047801699994,1.128890243226723,0.05752572325638343,0.8903676195782705,0.028375878475055627,0.7465079850364837,0.6790950536039154,0.6680793744433208,0.6978941376945733
Persistence_P,PAC,1.0,6.0,0,1m,,,both,300.0,300.0,48,4104.06140776509,1.662344965164703,-0.6555614634166798,1.1927101081641558,-1.1068671597302466,1.0,1.0,1.0,1.0
