Method,quantity,LB_days,FH_hours,N_params,window,lambda_ridge,lambda_bc,constraints,gamma1,gamma2,refit_every,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_rolling_1m_none,PAC,1.0,0.5,864,1m,25.0,1.0,none,0.0,0.0,48,1507.8278365346334,1.5423250432696867,0.28874775444975315,1.0234521248135615,0.5080398981186788,2.6501599186314087,1.669221767228096,1.4610991525769106,1.9268269461454715
Persistence_P,PAC,1.0,0.5,0,1m,,,none,0.0,0.0,48,903.3118703205789,0.9239785111542527,-6.783457902252716e-18,0.3861850440112652,0.8234361443840976,1.0,1.0,1.0,1.0
ELM_rolling_1m_none,PAC,1.0,6.0,864,1m,25.0,1.0,none,0.0,0.0,48,1936.590395025607,1.9808971504784418,0.5912579365777849,1.4356195614913607,0.18847497552647985,0.7767111981392393,0.5946216436676038,0.5803994257188718,0.6505774225085716
Persistence_P,PAC,1.0,6.0,0,1m,,,none,0.0,0.0,48,3256.8447779344033,3.331357295137027,-1.1628784975290372e-17,1.8483312264979093,-1.2951997624774032,1.0,1.0,1.0,1.0
