Method,quantity,LB_days,FH_hours,N_params,n_hidden,n_candidates,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
ELM_nocyclic,PAC,1.0,0.5,25000,500,100,1000.1984837169437,0.4189169530809922,0.019747607888258967,0.21094752124973315,0.934272213376254,0.8813100371765343,0.8555883980651159,0.8729181199765818,0.8699388517394108
ELM_nocyclic,PAC,1.0,1.0,25000,500,100,1223.8267179690063,0.5125800210028871,0.02105660496445257,0.2699760679647066,0.9015951543291914,0.7122518081568125,0.7201166844903873,0.7628865268606558,0.7317516731692852
ELM_nocyclic,PAC,1.0,3.0,25000,500,100,1713.09928417335,0.7174319338864079,0.019810396270505914,0.3923862301463689,0.8072002743199467,0.4411217455912306,0.476657914038157,0.5233005048013739,0.4803600548102538
ELM_nocyclic,PAC,1.0,6.0,25000,500,100,1930.9449846984364,0.8085259718816702,0.007446436350162509,0.44820101027375936,0.7550743059084454,0.29679548640596115,0.3504550977791083,0.39773497698016286,0.3483285203884108
ELM_nocyclic,PAC,1.0,10.0,25000,500,100,1948.2583351291973,0.8155889931473355,0.004250533958519785,0.4505130274987546,0.7506981122414251,0.23376325552021449,0.3042681772653608,0.3551186520770891,0.29771669495422143
