ds,y,yhat_0.5h,yhat_1h,yhat_3h,yhat_6h,yhat_10h
2021-09-24 18:00:00,0.0,-606.0298461914062,-894.348876953125,248.5963592529297,-243.9985809326172,-719.0787353515625
2021-09-24 18:30:00,0.0,-602.0650634765625,-1032.5992431640625,-237.6014862060547,-349.8974304199219,-952.161865234375
2021-09-24 19:00:00,0.0,-402.0134582519531,-824.7573852539062,-560.81201171875,-370.8189697265625,-1059.984619140625
2021-09-24 19:30:00,0.0,-274.98529052734375,-538.3782958984375,-939.6008911132812,-511.53515625,-1071.2567138671875
2021-09-24 20:00:00,0.0,-198.5786895751953,-378.0634765625,-1238.0084228515625,-584.4354248046875,-1064.19580078125
2021-09-24 20:30:00,0.0,-116.10761260986328,-245.81558227539062,-1108.024658203125,-573.6857299804688,-947.6627807617188
2021-09-24 21:00:00,0.0,-187.22183227539062,-248.96580505371094,-970.8734741210938,-684.1915283203125,-905.8445434570312
2021-09-24 21:30:00,0.0,-181.64842224121094,-291.2110595703125,-786.56591796875,-763.0173950195312,-930.1727905273438
2021-09-24 22:00:00,0.0,-176.0646209716797,-281.2540283203125,-688.3571166992188,-860.8377075195312,-947.0883178710938
2021-09-24 22:30:00,0.0,-178.36741638183594,-286.7806091308594,-650.89404296875,-991.4163818359375,-1010.8441162109375
2021-09-24 23:00:00,0.0,-128.03179931640625,-245.50083923339844,-602.5226440429688,-1042.0545654296875,-972.2232055664062
2021-09-24 23:30:00,0.0,-149.3500518798828,-235.51663208007812,-627.4566040039062,-1018.380126953125,-1044.58447265625
2021-09-25 00:00:00,0.0,-168.53445434570312,-269.3966064453125,-632.7764282226562,-978.6649169921875,-1066.904052734375
2021-09-25 00:30:00,0.0,-136.4497528076172,-249.99913024902344,-606.1884765625,-892.7247314453125,-1038.859619140625
2021-09-25 01:00:00,0.0,-114.15706634521484,-205.2834014892578,-561.1193237304688,-815.3775634765625,-976.216796875
2021-09-25 01:30:00,0.0,-126.99864959716797,-207.82376098632812,-531.8946533203125,-779.7047119140625,-930.0291748046875
2021-09-25 02:00:00,0.0,-164.838623046875,-260.5311279296875,-565.2379150390625,-807.16796875,-935.8610229492188
2021-09-25 02:30:00,0.0,-178.98516845703125,-303.22039794921875,-608.7559204101562,-851.3945922851562,-955.6160278320312
2021-09-25 03:00:00,0.0,-179.71876525878906,-302.8168029785156,-630.7465209960938,-863.1862182617188,-975.905029296875
2021-09-25 03:30:00,0.0,-111.88841247558594,-239.37452697753906,-574.4996337890625,-787.2252807617188,-906.3717041015625
2021-09-25 04:00:00,0.0,-146.2132568359375,-233.37481689453125,-598.8271484375,-809.6712036132812,-920.3886108398438
2021-09-25 04:30:00,0.0,-114.62104797363281,-236.28697204589844,-625.031494140625,-844.1349487304688,-951.4172973632812
2021-09-25 05:00:00,0.0,-21.268253326416016,-141.72686767578125,-549.6851196289062,-759.6915893554688,-871.9817504882812
2021-09-25 05:30:00,0.0,94.48217010498047,68.17605590820312,-266.4732971191406,-485.0301818847656,-609.2545166015625
2021-09-25 06:00:00,193.5,301.2065734863281,349.0205383300781,123.37580108642578,-124.68746185302734,-243.64981079101562
2021-09-25 06:30:00,641.3335,658.1810302734375,729.9785766601562,540.0767822265625,256.6307373046875,144.9716339111328
2021-09-25 07:00:00,1524.0,1527.781494140625,1517.81787109375,1383.904052734375,1112.920654296875,1011.7840576171875
2021-09-25 07:30:00,3547.0,2488.464599609375,2478.229248046875,2426.167236328125,2194.07373046875,2084.164794921875
2021-09-25 08:00:00,3979.8335,4106.6669921875,3379.802734375,3398.312744140625,3138.273193359375,3013.44140625
2021-09-25 08:30:00,7285.1665,4854.69775390625,4966.52685546875,4348.9365234375,4122.32861328125,4000.3740234375
2021-09-25 09:00:00,10398.6665,7538.3291015625,5956.0859375,5374.654296875,5228.935546875,5108.04150390625
2021-09-25 09:30:00,6894.333500000001,10178.0791015625,8187.6953125,6431.65771484375,6345.4013671875,6241.7451171875
2021-09-25 10:00:00,9470.167,7820.72265625,10021.2724609375,7005.99267578125,6904.42626953125,6768.0419921875
2021-09-25 10:30:00,9754.833,9674.68359375,8468.302734375,7990.8505859375,7518.4892578125,7368.5390625
2021-09-25 11:00:00,10624.5,10014.91796875,10089.083984375,8142.98583984375,7896.251953125,7760.38818359375
