Method,quantity,LB_days,FH_hours,N_params,RMSE,nRMSE,nMBE,nMAE,R2,NICE1,NICE2,NICE3,NICE_Sigma
BLEND_corre,PAC,1.0,0.5,0,100.95325236510283,0.5028593461578866,0.0005055593446352967,0.29842393908065723,0.6376168113211971,1.4419936423708575,1.5439185509628426,1.2719323671942186,1.419281520175973
Persistence_P,PAC,1.0,0.5,0,65.38768013516308,0.325703286513583,-0.0007008858831585252,0.20695232649569992,0.8479735091225706,1.0,1.0,1.0,1.0
Persistence_Pcyclic,PAC,1.0,0.5,0,131.34921412958852,0.6542650027428846,0.0014584460595290134,0.38112383748987044,0.3865454815998096,1.8416020923436658,2.0087761770730532,1.6247535377239262,1.8250439357135484
BLEND_corre,PAC,1.0,1.0,0,104.76300454167344,0.5218361442664349,-0.00032082569859944045,0.31741723905464214,0.6097496487258538,0.9021363573003481,1.0735116476954973,1.0555795799612224,1.0104091949856893
Persistence_P,PAC,1.0,1.0,0,97.58907112611932,0.48610198630509344,-0.004792842311434661,0.3518506226758406,0.6613666080406947,1.0,1.0,1.0,1.0
Persistence_Pcyclic,PAC,1.0,1.0,0,131.34921412958852,0.6542650027428846,0.0014584460595290134,0.38112383748987044,0.3865454815998096,1.083197848539831,1.345941841785124,1.3045765342904894,1.244572074871815
BLEND_corre,PAC,1.0,3.0,0,118.67492216886356,0.5911329488558575,-0.033772228442593796,0.41220767016968496,0.49922190550971657,0.5335257875074382,0.606106316864473,0.6896059944264917,0.6097460329328009
Persistence_P,PAC,1.0,3.0,0,195.7988538756635,0.9752958060459159,-0.10131307417797668,0.7726105838210082,-0.36316272732388266,1.0,1.0,1.0,1.0
Persistence_Pcyclic,PAC,1.0,3.0,0,131.34921412958852,0.6542650027428846,0.0014584460595290134,0.38112383748987044,0.3865454815998096,0.4932935756652357,0.6708375025167314,0.788657574564551,0.650929550915506
BLEND_corre,PAC,1.0,6.0,0,143.07933372089389,0.7126940293452672,-0.19974103200855672,0.5367059515260836,0.2720840589269278,0.505361606848248,0.5383628177523653,0.5905162986144886,0.5447469077383674
Persistence_P,PAC,1.0,6.0,0,265.76748802646165,1.3238173325578557,-0.44672516692595043,1.0620235970700636,-1.5114880456156787,1.0,1.0,1.0,1.0
Persistence_Pcyclic,PAC,1.0,6.0,0,131.34921412958852,0.6542650027428846,0.0014584460595290134,0.38112383748987044,0.3865454815998096,0.3588656961496186,0.4942260436179104,0.5981120960622682,0.4837346119432658
BLEND_corre,PAC,1.0,10.0,0,158.58696329932675,0.7899392521347917,-0.4296207210735315,0.5883481974294533,0.10574293820426217,0.5608361752798473,0.5932510987479115,0.6340245003057969,0.5960372581111852
Persistence_P,PAC,1.0,10.0,0,267.31844851873535,1.3315428387777135,-0.8803347578924454,1.049055362978107,-1.540886559208504,1.0,1.0,1.0,1.0
Persistence_Pcyclic,PAC,1.0,10.0,0,131.34921412958852,0.6542650027428846,0.0014584460595290134,0.38112383748987044,0.3865454815998096,0.3633019294691163,0.49135858320823206,0.5914137866176369,0.4820247664316617
