ds,y,yhat_0.5h,yhat_1h,yhat_3h,yhat_6h,yhat_10h
2021-08-03 13:30:00,4991.333,3471.765625,4568.93310546875,8567.0693359375,5399.19873046875,6359.50830078125
2021-08-03 14:00:00,4298.833500000001,3831.90771484375,2682.064208984375,5256.40185546875,4631.37646484375,5324.79296875
2021-08-03 14:30:00,5995.666499999999,4958.6708984375,4627.4619140625,2421.029541015625,4333.2109375,5582.76220703125
2021-08-03 15:00:00,5965.5,3839.208984375,4860.201171875,3835.33349609375,6430.4140625,6196.33056640625
2021-08-03 15:30:00,3369.3335,4735.70849609375,3189.2099609375,3953.413818359375,5059.88720703125,3336.946044921875
2021-08-03 16:00:00,2180.167,4333.60888671875,4325.9697265625,2994.180908203125,3840.318115234375,3615.39208984375
2021-08-03 16:30:00,1770.167,2489.695068359375,3311.39404296875,1986.1278076171875,1513.9759521484375,1928.0394287109375
2021-08-03 17:00:00,1650.0,1410.5625,860.4617309570312,1268.6435546875,3816.0947265625,1261.47021484375
2021-08-03 17:30:00,1101.667,1205.0125732421875,2706.484375,2564.078125,2181.706787109375,1119.15673828125
2021-08-03 18:00:00,827.0,1199.3377685546875,506.0960388183594,646.1137084960938,-87.79398345947266,2728.20703125
2021-08-03 18:30:00,431.167,-327.157958984375,-2017.1826171875,1263.3392333984375,1248.5321044921875,1244.7685546875
2021-08-03 19:00:00,20.1665,195.7538604736328,1889.2783203125,930.8004150390625,-1446.431396484375,358.1976623535156
2021-08-03 19:30:00,0.0,173.1820831298828,-409.9488830566406,-644.4205322265625,-354.2703857421875,68.18444061279297
2021-08-03 20:00:00,0.0,117.81095123291016,-410.75958251953125,69.35819244384766,953.18359375,-198.1134490966797
2021-08-03 20:30:00,0.0,-228.02438354492188,1539.2532958984375,-167.34283447265625,1454.158447265625,145.2428436279297
2021-08-03 21:00:00,0.0,384.7644958496094,-1512.952880859375,-210.45899963378906,-421.9541931152344,-1804.283447265625
2021-08-03 21:30:00,0.0,-1037.656982421875,571.8920288085938,641.4435424804688,170.68626403808594,1452.0579833984375
2021-08-03 22:00:00,0.0,-669.0130004882812,89.99183654785156,-1103.3006591796875,124.94407653808594,546.933837890625
2021-08-03 22:30:00,0.0,449.050537109375,-204.0828857421875,607.1597290039062,129.76727294921875,-635.4834594726562
2021-08-03 23:00:00,0.0,49.06748580932617,-435.02386474609375,673.1536865234375,-223.7018280029297,935.8444213867188
2021-08-03 23:30:00,0.0,-405.57330322265625,-350.0296936035156,-1584.575439453125,-438.47869873046875,-556.4439697265625
2021-08-04 00:00:00,0.0,230.00143432617188,-1034.4356689453125,-96.85182189941406,-435.6936340332031,-1340.6412353515625
2021-08-04 00:30:00,0.0,-642.754150390625,-290.7440490722656,-1661.430419921875,29.523706436157227,-114.6239013671875
2021-08-04 01:00:00,0.0,115.30841827392578,292.840576171875,-247.08160400390625,-1089.1317138671875,-346.3802795410156
2021-08-04 01:30:00,0.0,-64.97188568115234,-174.37461853027344,1444.2537841796875,-620.834716796875,-1015.2724609375
2021-08-04 02:00:00,0.0,-458.9217529296875,498.8522033691406,-1399.864501953125,-437.756591796875,-359.6210632324219
2021-08-04 02:30:00,0.0,488.5145568847656,241.94903564453125,490.8667907714844,732.76953125,1274.1842041015625
2021-08-04 03:00:00,0.0,-198.73019409179688,377.6615905761719,288.0046081542969,563.3435668945312,219.02694702148438
2021-08-04 03:30:00,0.0,-97.96786499023438,-275.4510192871094,-1666.359619140625,-1764.574462890625,-682.6497192382812
2021-08-04 04:00:00,0.0,390.8144836425781,27.909040451049805,706.3328857421875,873.55419921875,-103.56014251708984
2021-08-04 04:30:00,61.0,754.6004028320312,-205.1177215576172,77.35569763183594,943.9680786132812,-1153.2191162109375
2021-08-04 05:00:00,325.6665,-178.00393676757812,389.2608642578125,22.195964813232422,-593.8115234375,1127.028076171875
2021-08-04 05:30:00,802.0,1287.41357421875,926.9771728515625,753.8051147460938,1628.7532958984375,918.4622192382812
2021-08-04 06:00:00,1604.0,2678.318115234375,2323.580810546875,1686.6759033203125,685.9992065429688,-384.2021179199219
2021-08-04 06:30:00,2839.167,1438.457763671875,1165.0274658203125,3868.2763671875,-270.20806884765625,2600.901123046875
2021-08-04 07:00:00,4610.0,2505.64892578125,4144.9423828125,3813.86865234375,4340.1484375,3821.013916015625
2021-08-04 07:30:00,4516.333,5107.392578125,5194.0478515625,4063.400390625,5001.0146484375,5383.34423828125
2021-08-04 08:00:00,5571.166499999999,4292.18896484375,5542.42041015625,5794.6728515625,5472.22021484375,6092.7314453125
2021-08-04 08:30:00,8958.333,6633.7333984375,5916.43212890625,6311.12158203125,7133.16796875,5766.3115234375
2021-08-04 09:00:00,9332.5,7607.73974609375,6341.8388671875,4820.9189453125,5983.84619140625,6939.1796875
2021-08-04 09:30:00,6824.667,8485.021484375,7280.98779296875,7313.71728515625,8033.00439453125,6865.158203125
2021-08-04 10:00:00,3891.1665,9066.0830078125,9440.837890625,6141.98193359375,8684.3134765625,6009.306640625
2021-08-04 10:30:00,1591.6665,7755.923828125,8059.30078125,6428.73486328125,6758.60205078125,7951.7666015625
2021-08-04 11:00:00,1318.8335,4787.3818359375,5467.07470703125,7653.57568359375,7007.79931640625,6091.44091796875
2021-08-04 11:30:00,1535.667,3317.23095703125,4277.24462890625,6619.591796875,4674.42822265625,5149.50390625
2021-08-04 12:00:00,1502.8335,1179.299072265625,2083.015625,6486.9423828125,4465.72802734375,7236.41064453125
2021-08-04 12:30:00,8303.0,353.8627014160156,1517.62548828125,7580.02392578125,6520.87158203125,6628.54248046875
2021-08-04 13:00:00,12582.3335,1797.4393310546875,1433.851318359375,6050.2119140625,5122.646484375,5292.09814453125
2021-08-04 13:30:00,8546.1665,6230.6533203125,4861.67919921875,4031.177978515625,4259.18408203125,4592.49658203125
2021-08-04 14:00:00,5033.167,10048.869140625,8744.1806640625,3346.494384765625,5308.41748046875,4880.09228515625
2021-08-04 14:30:00,3249.833,9158.0078125,8569.94921875,1866.1871337890625,5080.9404296875,4011.48876953125
2021-08-04 15:00:00,3986.0,6567.23779296875,6289.10986328125,2376.107421875,5051.19921875,3834.45556640625
2021-08-04 15:30:00,2953.333,3349.531982421875,4564.5791015625,3490.6376953125,4485.23095703125,4292.173828125
2021-08-04 16:00:00,1718.0,1522.7926025390625,2373.86083984375,3419.498046875,2765.722412109375,2853.453857421875
2021-08-04 16:30:00,1058.3335,797.4464721679688,182.1976318359375,4094.93798828125,2810.9833984375,2185.958251953125
2021-08-04 17:00:00,760.3335,-297.4604187011719,1430.2049560546875,3937.626220703125,1461.917724609375,2159.724853515625
2021-08-04 17:30:00,564.8335,641.8310546875,914.1473999023438,2610.847412109375,387.8921813964844,2266.816650390625
2021-08-04 18:00:00,147.66649999999998,1211.217529296875,618.422119140625,1423.504638671875,259.1869201660156,755.40234375
2021-08-04 18:30:00,14.0,957.4008178710938,-961.8344116210938,151.6538543701172,706.0617065429688,624.5472412109375
2021-08-04 19:00:00,0.0,-179.1944580078125,-2345.08642578125,-1073.10986328125,503.1807861328125,-371.3270568847656
2021-08-04 19:30:00,0.0,-1572.5311279296875,806.8046264648438,-1631.61083984375,699.2655029296875,-551.285888671875
2021-08-04 20:00:00,0.0,-1035.396728515625,1227.2965087890625,-1356.414794921875,831.6976928710938,369.8660888671875
2021-08-04 20:30:00,0.0,-548.365966796875,338.4941711425781,451.0718688964844,1887.53076171875,1157.086669921875
2021-08-04 21:00:00,0.0,279.8903503417969,728.9442138671875,2359.704833984375,75.6511001586914,991.2913818359375
2021-08-04 21:30:00,0.0,721.4346313476562,-242.0423126220703,645.8553466796875,-2837.9990234375,-254.7630157470703
2021-08-04 22:00:00,0.0,-415.30694580078125,-1853.1248779296875,-358.85870361328125,-1299.54638671875,-893.8167724609375
2021-08-04 22:30:00,0.0,-562.2859497070312,-1546.1025390625,-1810.248291015625,964.2514038085938,-524.56201171875
2021-08-04 23:00:00,0.0,-233.59451293945312,-1059.3724365234375,-2313.833740234375,1623.2677001953125,-701.78076171875
2021-08-04 23:30:00,0.0,274.0531311035156,475.4737548828125,-2008.06640625,-836.7114868164062,-1368.84423828125
2021-08-05 00:00:00,0.0,-6.594900608062744,989.6102294921875,-1316.37890625,-1395.8037109375,-960.488525390625
2021-08-05 00:30:00,0.0,170.784912109375,-414.0050048828125,2234.484130859375,-1068.8583984375,-8.545788764953613
2021-08-05 01:00:00,0.0,-209.1053924560547,136.97354125976562,2558.7529296875,-1247.816650390625,1385.4398193359375
2021-08-05 01:30:00,0.0,-302.8037109375,838.0825805664062,-284.4477844238281,-696.3180541992188,265.961669921875
2021-08-05 02:00:00,0.0,606.81005859375,1668.22802734375,-389.3588562011719,963.4937133789062,-1127.3897705078125
2021-08-05 02:30:00,0.0,-96.92028045654297,-49.3278694152832,-783.3248291015625,1926.0787353515625,-79.27436828613281
2021-08-05 03:00:00,0.0,-722.802978515625,-1307.45263671875,-1144.74169921875,922.5901489257812,1748.869384765625
2021-08-05 03:30:00,0.0,-30.0236759185791,-615.792724609375,-1252.1680908203125,-395.4739074707031,846.6189575195312
2021-08-05 04:00:00,0.0,523.5493774414062,-476.05828857421875,-610.5071411132812,-1377.353759765625,-2204.797119140625
2021-08-05 04:30:00,0.0,890.3505249023438,-391.8023376464844,2646.260498046875,-1172.203857421875,-2458.857177734375
2021-08-05 05:00:00,35.8335,1073.9111328125,-220.8033447265625,2566.44580078125,680.4921264648438,-772.791259765625
2021-08-05 05:30:00,168.667,1604.2950439453125,2395.89306640625,-377.1971740722656,712.8754272460938,1374.6968994140625
2021-08-05 06:00:00,288.16650000000004,1891.8714599609375,4463.49072265625,929.26025390625,2303.51025390625,4044.0224609375
2021-08-05 06:30:00,1564.1665,1028.0858154296875,4211.18408203125,4456.9033203125,3472.888671875,4944.47021484375
2021-08-05 07:00:00,2567.0,553.9857788085938,1667.0858154296875,6963.8076171875,2785.361328125,5964.39697265625
2021-08-05 07:30:00,2562.5,1561.983154296875,1151.2960205078125,5883.58837890625,5667.07275390625,5605.162109375
2021-08-05 08:00:00,2695.5,4402.68896484375,2886.02099609375,2896.55322265625,7212.796875,4131.296875
2021-08-05 08:30:00,5547.666499999999,4516.09912109375,3336.466064453125,2874.92041015625,7181.79638671875,4530.1318359375
2021-08-05 09:00:00,9966.0,5339.14501953125,2933.332275390625,2851.47412109375,6818.20947265625,3516.53759765625
2021-08-05 09:30:00,10365.8335,7660.78759765625,5204.4609375,2920.861083984375,4359.16162109375,3576.390380859375
2021-08-05 10:00:00,7385.3335,8198.6201171875,8015.359375,4653.9150390625,3264.9462890625,5365.52978515625
2021-08-05 10:30:00,12530.1665,7907.56640625,10805.8759765625,6437.78662109375,4014.41064453125,5834.9267578125
2021-08-05 11:00:00,5382.666499999999,8592.3681640625,9280.2900390625,7352.00634765625,4153.21923828125,6315.2216796875
2021-08-05 11:30:00,11727.3335,9155.6201171875,9575.6708984375,6665.30859375,3867.071044921875,5028.01123046875
2021-08-05 12:00:00,8657.8335,9996.634765625,6787.052734375,5596.1767578125,3930.23974609375,5155.20556640625
2021-08-05 12:30:00,15035.833,8204.32421875,9151.158203125,4758.30419921875,5123.62255859375,6315.13671875
2021-08-05 13:00:00,13658.5,10199.5947265625,7004.2060546875,7218.86962890625,7662.8564453125,6036.115234375
2021-08-05 13:30:00,11676.5,8153.99267578125,11758.48046875,9142.90625,7998.49609375,4891.4130859375
2021-08-05 14:00:00,4785.0,13104.4189453125,9242.9345703125,6160.7119140625,6166.76025390625,4544.64697265625
2021-08-05 14:30:00,2363.5,7918.50537109375,10587.7607421875,6871.42431640625,5826.48291015625,4331.01318359375
2021-08-05 15:00:00,2275.1665000000003,6525.599609375,5563.8037109375,3671.834228515625,4412.146484375,3791.677978515625
2021-08-05 15:30:00,3408.8335,1230.1868896484375,1757.5816650390625,5037.20703125,3172.877685546875,4207.63623046875
2021-08-05 16:00:00,983.333,-266.636474609375,966.8069458007812,2310.449462890625,2304.27783203125,4629.54736328125
2021-08-05 16:30:00,1003.0,-1444.2154541015625,-1766.885498046875,4443.6103515625,1346.546630859375,3326.938720703125
2021-08-05 17:00:00,992.5,-767.2485961914062,707.9971923828125,910.3573608398438,-5.094656467437744,522.5272827148438
2021-08-05 17:30:00,848.0,-308.6681213378906,1374.64990234375,3536.51904296875,343.1770935058594,-553.2572631835938
2021-08-05 18:00:00,573.833,2256.702392578125,-142.85238647460938,-2258.166259765625,-871.2677612304688,-679.3438720703125
2021-08-05 18:30:00,46.3335,-327.7981872558594,-702.5028686523438,1355.7275390625,3485.467041015625,-821.0184936523438
2021-08-05 19:00:00,0.0,1926.2686767578125,-1132.3572998046875,-3348.518310546875,-2804.7802734375,-504.8598937988281
2021-08-05 19:30:00,0.0,-2732.8759765625,-1071.3985595703125,-1545.718017578125,2826.50244140625,-629.2691040039062
2021-08-05 20:00:00,0.0,119.82492065429688,1996.534912109375,-1626.9869384765625,-1798.440185546875,245.69309997558594
2021-08-05 20:30:00,0.0,-374.7879333496094,1076.6458740234375,271.0533142089844,3356.617919921875,1876.4180908203125
2021-08-05 21:00:00,0.0,1176.1015625,-285.375244140625,1945.57763671875,-1898.1456298828125,1167.4095458984375
2021-08-05 21:30:00,0.0,752.241455078125,836.79541015625,1753.4718017578125,-948.6248168945312,1450.5902099609375
2021-08-05 22:00:00,0.0,-149.0177764892578,-1551.1029052734375,-827.1113891601562,-2084.791259765625,-2901.619384765625
2021-08-05 22:30:00,0.0,702.9471435546875,-236.11045837402344,963.0138549804688,973.0320434570312,18.298215866088867
2021-08-05 23:00:00,0.0,-1280.3133544921875,-168.41055297851562,-2574.9580078125,2096.7421875,145.71664428710938
2021-08-05 23:30:00,0.0,1081.08056640625,284.12701416015625,-450.6880187988281,1507.1324462890625,261.9196472167969
2021-08-06 00:00:00,0.0,-337.38482666015625,2881.255615234375,-496.79730224609375,-1186.0311279296875,501.6815490722656
2021-08-06 00:30:00,0.0,217.224365234375,-2752.3935546875,1381.6729736328125,-132.54495239257812,817.330810546875
2021-08-06 01:00:00,0.0,-1037.4261474609375,2093.70751953125,3270.943359375,-1982.0693359375,569.3492431640625
2021-08-06 01:30:00,0.0,484.4483642578125,-3151.858642578125,851.3213500976562,196.04176330566406,147.903076171875
2021-08-06 02:00:00,0.0,-1126.74755859375,3405.83984375,-2107.85498046875,329.96783447265625,-2190.631103515625
2021-08-06 02:30:00,0.0,1610.248291015625,-2418.4326171875,335.7158203125,2059.134521484375,1210.8887939453125
2021-08-06 03:00:00,0.0,-2854.2412109375,1232.977294921875,-3519.002197265625,1148.528076171875,-189.78912353515625
2021-08-06 03:30:00,0.0,2091.344482421875,-2824.105712890625,38.47014236450195,-2363.297119140625,2076.76220703125
2021-08-06 04:00:00,0.0,-2507.290771484375,1702.2205810546875,-850.2308349609375,-0.8073334097862244,-1538.337890625
